50.00166, 35.75, 637
50.00105, 35.75, 638
50.00066, 35.75, 639
50.00042, 35.75, 640
50.00027, 35.75, 641
50.00017, 35.75, 642
50.00011, 35.75, 643
50.00007, 35.75, 644
50.00004, 35.75, 645
50.20411, 36.0, 646
50.12913, 36.0, 647
50.0817, 36.0, 648
50.05169, 36.0, 649
50.0327, 36.0, 650
50.02069, 36.0, 651
50.01309, 36.0, 652
50.00828, 36.0, 653
50.00524, 36.0, 654
50.00331, 36.0, 655
50.0021, 36.0, 656
50.00133, 36.0, 657
50.00084, 36.0, 658
50.00053, 36.0, 659
50.00034, 36.0, 660
50.00021, 36.0, 661
50.00013, 36.0, 662
50.00008, 36.0, 663
50.00005, 36.0, 664
50.00003, 36.0, 665
50.25512, 36.3125, 666
50.1614, 36.3125, 667
50.10211, 36.3125, 668
50.0646, 36.3125, 669
50.04087, 36.3125, 670
50.02586, 36.3125, 671
50.01636, 36.3125, 672
50.01035, 36.3125, 673
50.00655, 36.3125, 674
50.00414, 36.3125, 675
50.00262, 36.3125, 676
50.00166, 36.3125, 677
50.00105, 36.3125, 678
50.00066, 36.3125, 679
50.00042, 36.3125, 680
50.00027, 36.3125, 681
50.00017, 36.3125, 682
50.00011, 36.3125, 683
50.00007, 36.3125, 684
50.20412, 36.5625, 685
50.12914, 36.5625, 686
50.0817, 36.5625, 687
50.05169, 36.5625, 688
50.0327, 36.5625, 689
50.02069, 36.5625, 690
50.01309, 36.5625, 691
50.00828, 36.5625, 692
50.00524, 36.5625, 693
50.00331, 36.5625, 694
50.0021, 36.5625, 695
50.00133, 36.5625, 696
50.00084, 36.5625, 697
50.00053, 36.5625, 698
50.00034, 36.5625, 699
50.00021, 36.5625, 700
50.00013, 36.5625, 701
50.00008, 36.5625, 702
50.00005, 36.5625, 703
50.00003, 36.5625, 704
50.2041, 36.8125, 705
50.12913, 36.8125, 706
50.08169, 36.8125, 707
50.05168, 36.8125, 708
50.0327, 36.8125, 709
50.02069, 36.8125, 710
50.01309, 36.8125, 711
50.00828, 36.8125, 712
50.00524, 36.8125, 713
50.00331, 36.8125, 714
50.0021, 36.8125, 715
50.00133, 36.8125, 716
50.00084, 36.8125, 717
50.00053, 36.8125, 718
50.00034, 36.8125, 719
50.00021, 36.8125, 720
50.00013, 36.8125, 721
50.00008, 36.8125, 722
50.00005, 36.8125, 723
50.00003, 36.8125, 724
50.25512, 37.125, 725
50.1614, 37.125, 726
50.10211, 37.125, 727
50.0646, 37.125, 728
50.04087, 37.125, 729
50.02586, 37.125, 730
50.01636, 37.125, 731
50.01035, 37.125, 732
50.00655, 37.125, 733
50.00414, 37.125, 734
50.00262, 37.125, 735
50.00166, 37.125, 736
50.00105, 37.125, 737
50.00066, 37.125, 738
50.00042, 37.125, 739
50.00027, 37.125, 740
50.00017, 37.125, 741
50.00011, 37.125, 742
50.00007, 37.125, 743
50.00004, 37.125, 744
50.20411, 37.375, 745
50.12913, 37.375, 746
50.0817, 37.375, 747
50.05169, 37.375, 748
50.0327, 37.375, 749
50.02069, 37.375, 750
50.01309, 37.375, 751
50.00828, 37.375, 752
50.00524, 37.375, 753
50.00331, 37.375, 754
50.0021, 37.375, 755
50.00133, 37.375, 756
50.00084, 37.375, 757
50.00053, 37.375, 758
50.00034, 37.375, 759
50.00021, 37.375, 760
50.00013, 37.375, 761
50.00008, 37.375, 762
50.20414, 37.625, 763
50.12915, 37.625, 764
50.08171, 37.625, 765
50.05169, 37.625, 766
50.0327, 37.625, 767
50.02069, 37.625, 768
50.01309, 37.625, 769
50.00828, 37.625, 770
50.00524, 37.625, 771
50.00331, 37.625, 772
50.0021, 37.625, 773
50.00133, 37.625, 774
50.00084, 37.625, 775
50.00053, 37.625, 776
50.00034, 37.625, 777
50.00021, 37.625, 778
50.00013, 37.625, 779
50.00008, 37.625, 780
50.00005, 37.625, 781
50.00003, 37.625, 782
50.25512, 37.9375, 783
50.1614, 37.9375, 784
50.10211, 37.9375, 785
50.0646, 37.9375, 786
50.04087, 37.9375, 787
50.02586, 37.9375, 788
50.01636, 37.9375, 789
50.01035, 37.9375, 790
50.00655, 37.9375, 791
50.00414, 37.9375, 792
50.00262, 37.9375, 793
50.00166, 37.9375, 794
50.00105, 37.9375, 795
50.00066, 37.9375, 796
50.00042, 37.9375, 797
50.00027, 37.9375, 798
50.00017, 37.9375, 799
50.00011, 37.9375, 800
50.00007, 37.9375, 801
50.00004, 37.9375, 802
50.20411, 38.1875, 803
50.12913, 38.1875, 804
50.0817, 38.1875, 805
50.05169, 38.1875, 806
50.0327, 38.1875, 807
50.02069, 38.1875, 808
50.01309, 38.1875, 809
50.00828, 38.1875, 810
50.00524, 38.1875, 811
50.00331, 38.1875, 812
50.0021, 38.1875, 813
50.00133, 38.1875, 814
50.00084, 38.1875, 815
50.00053, 38.1875, 816
50.00034, 38.1875, 817
50.00021, 38.1875, 818
50.00013, 38.1875, 819
50.00008, 38.1875, 820
50.00005, 38.1875, 821
50.20412, 38.4375, 822
50.12914, 38.4375, 823
50.0817, 38.4375, 824
50.05169, 38.4375, 825
50.0327, 38.4375, 826
50.02069, 38.4375, 827
50.01309, 38.4375, 828
50.00828, 38.4375, 829
50.00524, 38.4375, 830
50.00331, 38.4375, 831
50.0021, 38.4375, 832
50.00133, 38.4375, 833
50.00084, 38.4375, 834
50.00053, 38.4375, 835
50.00034, 38.4375, 836
50.00021, 38.4375, 837
50.00013, 38.4375, 838
50.00008, 38.4375, 839
50.00005, 38.4375, 840
50.20412, 38.6875, 841
50.12914, 38.6875, 842
50.0817, 38.6875, 843
50.05169, 38.6875, 844
50.0327, 38.6875, 845
50.02069, 38.6875, 846
50.01309, 38.6875, 847
50.00828, 38.6875, 848
50.00524, 38.6875, 849
50.00331, 38.6875, 850
50.0021, 38.6875, 851
50.00133, 38.6875, 852
50.00084, 38.6875, 853
50.00053, 38.6875, 854
50.00034, 38.6875, 855
50.00021, 38.6875, 856
50.00013, 38.6875, 857
50.00008, 38.6875, 858
50.00005, 38.6875, 859
50.00003, 38.6875, 860
50.2041, 38.9375, 861
50.12913, 38.9375, 862
50.08169, 38.9375, 863
50.05168, 38.9375, 864
50.0327, 38.9375, 865
50.02069, 38.9375, 866
50.01309, 38.9375, 867
50.00828, 38.9375, 868
50.00524, 38.9375, 869
50.00331, 38.9375, 870
50.0021, 38.9375, 871
50.00133, 38.9375, 872
50.00084, 38.9375, 873
50.00053, 38.9375, 874
50.00034, 38.9375, 875
50.00021, 38.9375, 876
50.00013, 38.9375, 877
50.00008, 38.9375, 878
50.00005, 38.9375, 879
50.00003, 38.9375, 880
50.2041, 39.1875, 881
50.12913, 39.1875, 882
50.08169, 39.1875, 883
50.05168, 39.1875, 884
50.0327, 39.1875, 885
50.02069, 39.1875, 886
50.01309, 39.1875, 887
50.00828, 39.1875, 888
50.00524, 39.1875, 889
50.00331, 39.1875, 890
50.0021, 39.1875, 891
50.00133, 39.1875, 892
50.00084, 39.1875, 893
50.00053, 39.1875, 894
50.00034, 39.1875, 895
50.00021, 39.1875, 896
50.00013, 39.1875, 897
50.00008, 39.1875, 898
50.00005, 39.1875, 899
50.25513, 39.5, 900
50.16141, 39.5, 901
50.10212, 39.5, 902
50.06461, 39.5, 903
50.04087, 39.5, 904
50.02586, 39.5, 905
50.01636, 39.5, 906
50.01035, 39.5, 907
50.00655, 39.5, 908
50.00414, 39.5, 909
50.00262, 39.5, 910
50.00166, 39.5, 911
50.00105, 39.5, 912
50.00066, 39.5, 913
50.00042, 39.5, 914
50.00027, 39.5, 915
50.00017, 39.5, 916
50.00011, 39.5, 917
50.00007, 39.5, 918
50.00004, 39.5, 919
50.20411, 39.75, 920
50.12913, 39.75, 921
50.0817, 39.75, 922
50.05169, 39.75, 923
50.0327, 39.75, 924
50.02069, 39.75, 925
50.01309, 39.75, 926
50.00828, 39.75, 927
50.00524, 39.75, 928
50.00331, 39.75, 929
50.0021, 39.75, 930
50.00133, 39.75, 931
50.00084, 39.75, 932
50.00053, 39.75, 933
50.00034, 39.75, 934
50.00021, 39.75, 935
50.00013, 39.75, 936
50.00008, 39.75, 937
50.00005, 39.75, 938
50.00003, 39.75, 939
50.0666, 40.0, 940
49.99163, 40.0, 941
49.94419, 40.0, 942
49.91418, 40.0, 943
49.8952, 40.0, 944
49.88319, 40.0, 945
49.87559, 40.0, 946
49.87078, 40.0, 947
49.86774, 40.0, 948
49.86581, 40.0, 949
49.8646, 40.0, 950
49.86383, 40.0, 951
49.86334, 40.0, 952
49.86303, 40.0, 953
49.86283, 40.0, 954
49.86271, 40.0, 955
49.86263, 40.0, 956
49.86258, 40.0, 957
49.86255, 40.0, 958
49.70412, 40.25, 959
49.40414, 40.25, 960
49.1317, 40.25, 961
48.87669, 40.25, 962
48.63271, 40.25, 963
48.39569, 40.25, 964
48.1631, 40.25, 965
47.93329, 40.25, 966
47.70525, 40.25, 967
47.47833, 40.25, 968
47.25211, 40.25, 969
47.02634, 40.25, 970
46.80086, 40.25, 971
46.57555, 40.25, 972
46.35036, 40.25, 973
46.12524, 40.25, 974
45.90016, 40.25, 975
45.67511, 40.25, 976
45.45008, 40.25, 977
45.22506, 40.25, 978
44.88124, 40.4375, 979
44.43125, 40.4375, 980
44.00193, 40.4375, 981
43.58567, 40.4375, 982
43.17768, 40.4375, 983
42.77492, 40.4375, 984
42.37547, 40.4375, 985
41.97812, 40.4375, 986
41.58209, 40.4375, 987
41.1869, 40.4375, 988
40.79223, 40.4375, 989
40.39791, 40.4375, 990
40.00379, 40.4375, 991
39.60981, 40.4375, 992
39.21592, 40.4375, 993
38.82207, 40.4375, 994
38.42826, 40.4375, 995
38.03448, 40.4375, 996
37.64071, 40.4375, 997
37.08852, 40.6875, 998
36.39479, 40.6875, 999
35.72861, 40.6875, 1000
35.07985, 40.6875, 1001
34.44211, 40.6875, 1002
33.81135, 40.6875, 1003
33.185, 40.6875, 1004
32.56144, 40.6875, 1005
31.93964, 40.6875, 1006
31.31897, 40.6875, 1007
30.699, 40.6875, 1008
30.07948, 40.6875, 1009
29.46025, 40.6875, 1010
28.84119, 40.6875, 1011
28.22224, 40.6875, 1012
27.60337, 40.6875, 1013
26.98454, 40.6875, 1014
26.36574, 40.6875, 1015
25.74696, 40.6875, 1016
25.12819, 40.6875, 1017
24.35101, 40.9375, 1018
23.43228, 40.9375, 1019
22.5411, 40.9375, 1020
21.66734, 40.9375, 1021
20.80461, 40.9375, 1022
19.94884, 40.9375, 1023
19.09749, 40.9375, 1024
18.24894, 40.9375, 1025
17.40215, 40.9375, 1026
16.55647, 40.9375, 1027
15.7115, 40.9375, 1028
14.86698, 40.9375, 1029
14.02275, 40.9375, 1030
13.17869, 40.9375, 1031
12.33474, 40.9375, 1032
11.49087, 40.9375, 1033
10.64704, 40.9375, 1034
9.803243, 40.9375, 1035
8.959461, 40.9375, 1036
